machine_id,failure_time,region,route,speed,load,failure_type,car_type,route_ratio
2,754.0,1.0,0.0,102.3344629689217,0.7339261951343868,Tires,Trucks,5.711409395973154
2,773.0,1.0,1.0,30.346018320650817,0.570626643974292,Tires,Trucks,5.711409395973154
2,825.0,1.0,0.0,92.74966451456606,0.7851778940259156,Tires,Trucks,5.711409395973154
2,839.0,1.0,0.0,113.392186004707,0.7433133728836109,Tires,Trucks,5.711409395973154
2,869.0,1.0,0.0,105.52543311567828,0.6329985253982154,Brakes,Trucks,5.711409395973154
2,871.0,1.0,0.0,89.9185074409107,0.4500043089003749,Tires,Trucks,5.711409395973154
2,890.0,1.0,0.0,95.16404746965262,0.640387737623854,Tires,Trucks,5.711409395973154
2,899.0,1.0,0.0,107.3979514646516,0.6654622624861958,Brakes,Trucks,5.711409395973154
2,904.0,1.0,0.0,103.73875580487471,0.6078273581460543,Tires,Trucks,5.711409395973154
2,947.0,1.0,0.0,95.91646697718026,0.7275671444738633,Tires,Trucks,5.711409395973154
3,40.0,0.0,0.0,103.87029034091331,0.5921281041387414,Brakes,Trucks,6.936507936507937
3,49.0,0.0,0.0,103.19019451951698,0.8915553989643823,Tires,Trucks,6.936507936507937
3,76.0,0.0,0.0,96.63626180818297,0.584570812336852,Tires,Trucks,6.936507936507937
3,95.0,0.0,0.0,93.95461195890252,0.5398039758234197,Tires,Trucks,6.936507936507937
3,111.0,0.0,1.0,24.07698200518567,0.7116307756077317,Brakes,Trucks,6.936507936507937
3,127.0,0.0,1.0,25.50920815065535,0.5587280678609974,Tires,Trucks,6.936507936507937
3,161.0,0.0,0.0,99.58065892849656,0.4411806338407946,Tires,Trucks,6.936507936507937
3,211.0,0.0,0.0,105.60180184187914,0.6343171169046007,Tires,Trucks,6.936507936507937
3,220.0,0.0,0.0,84.34310832893254,0.6587458923224334,Brakes,Trucks,6.936507936507937
3,275.0,0.0,0.0,102.52573374096036,0.6112056162147564,Tires,Trucks,6.936507936507937
3,289.0,0.0,0.0,91.016164658129,0.5558204540817308,Tires,Trucks,6.936507936507937
3,303.0,0.0,0.0,114.44346741872594,0.6204616246583946,Tires,Trucks,6.936507936507937
3,332.0,0.0,0.0,97.90801840746762,0.4531728730232283,Tires,Trucks,6.936507936507937
3,376.0,0.0,0.0,98.90308823568786,0.4232318509193388,Tires,Trucks,6.936507936507937
3,392.0,0.0,0.0,104.01162494746808,0.7553007904201783,Brakes,Trucks,6.936507936507937
3,419.0,0.0,0.0,94.49944998338458,0.6414317685870274,Tires,Trucks,6.936507936507937
3,443.0,0.0,0.0,101.19636801837515,0.559702234452943,Tires,Trucks,6.936507936507937
3,457.0,0.0,0.0,99.49986762693584,0.5307484169747804,Tires,Trucks,6.936507936507937
3,472.0,0.0,0.0,97.45325564923245,0.5822230874470475,Tires,Trucks,6.936507936507937
3,493.0,0.0,0.0,96.7429416388404,0.6735955025036633,Tires,Trucks,6.936507936507937
3,504.0,0.0,0.0,98.60887100124964,0.7091198337797576,Brakes,Trucks,6.936507936507937
3,521.0,0.0,0.0,111.6051515268018,0.4698248784152007,Tires,Trucks,6.936507936507937
3,587.0,0.0,0.0,89.6851186563522,0.4976163286411154,Tires,Trucks,6.936507936507937
3,614.0,0.0,0.0,88.0589911985311,0.5551289860986908,Brakes,Trucks,6.936507936507937
3,643.0,0.0,0.0,94.7354204922041,0.5121340833646614,Tires,Trucks,6.936507936507937
3,657.0,0.0,0.0,89.03006273660267,0.6276923269141526,Tires,Trucks,6.936507936507937
3,672.0,0.0,0.0,103.34065085145888,0.5059769301640713,Brakes,Trucks,6.936507936507937
3,687.0,0.0,0.0,97.32891832887722,0.5860764630828192,Tires,Trucks,6.936507936507937
3,742.0,0.0,0.0,106.41961531666551,0.6860937234469153,Brakes,Trucks,6.936507936507937
3,777.0,0.0,0.0,100.30330162001869,0.5897698529302065,Tires,Trucks,6.936507936507937
3,778.0,0.0,0.0,100.55939144603587,0.5505207460482271,Brakes,Trucks,6.936507936507937
3,840.0,0.0,1.0,31.31464100614746,0.6814155587631366,Tires,Trucks,6.936507936507937
3,867.0,0.0,0.0,101.00452607822126,0.6099558379082477,Tires,Trucks,6.936507936507937
3,868.0,0.0,0.0,93.97113964686127,0.5188572661620479,Brakes,Trucks,6.936507936507937
3,963.0,0.0,0.0,100.4759544453617,0.6343782585067516,Tires,Trucks,6.936507936507937
4,5.0,0.0,0.0,109.83454053636036,0.7764428432207999,Tires,Trucks,4.319148936170213
4,44.0,0.0,0.0,98.4600396571658,0.56530518771522,Brakes,Trucks,4.319148936170213
4,65.0,0.0,0.0,114.09065423242652,0.6189271247223701,Tires,Trucks,4.319148936170213
4,100.0,0.0,1.0,33.646062655950566,0.5300998493380694,Tires,Trucks,4.319148936170213
4,108.0,0.0,0.0,107.02275851917256,0.7708670152458518,Brakes,Trucks,4.319148936170213
4,116.0,0.0,0.0,84.10696395789219,0.712209331209884,Tires,Trucks,4.319148936170213
4,140.0,0.0,0.0,103.89598009836598,0.6956969584592422,Tires,Trucks,4.319148936170213
4,144.0,0.0,0.0,90.2261414413478,0.7407228440662998,Brakes,Trucks,4.319148936170213
4,166.0,0.0,0.0,99.34478493633873,0.8649573479927019,Tires,Trucks,4.319148936170213
4,189.0,0.0,0.0,83.9467810692116,0.7573869385631997,Brakes,Trucks,4.319148936170213
4,192.0,0.0,0.0,107.54162854097316,0.6166847580660203,Tires,Trucks,4.319148936170213
4,236.0,0.0,0.0,104.02698665485752,0.5761787001534941,Tires,Trucks,4.319148936170213
4,283.0,0.0,0.0,103.37614401395656,0.839923168071185,Tires,Trucks,4.319148936170213
4,303.0,0.0,0.0,94.21416071073588,0.6506772020507391,Tires,Trucks,4.319148936170213
4,312.0,0.0,0.0,100.54054980236349,0.6937918364946758,Brakes,Trucks,4.319148936170213
4,323.0,0.0,1.0,32.28270936108318,0.6118397602537309,Tires,Trucks,4.319148936170213
4,340.0,0.0,1.0,30.729289070579235,0.6391169398658217,Tires,Trucks,4.319148936170213
4,344.0,0.0,0.0,96.4510754263368,0.6630093273563488,Brakes,Trucks,4.319148936170213
4,353.0,0.0,0.0,114.6573723116296,0.5625644784816445,Tires,Trucks,4.319148936170213
4,388.0,0.0,1.0,34.97332035041864,0.5176082826874444,Tires,Trucks,4.319148936170213
4,419.0,0.0,0.0,94.79130229958822,0.6078275497936334,Brakes,Trucks,4.319148936170213
4,424.0,0.0,0.0,98.55304932945874,0.5898743887034978,Tires,Trucks,4.319148936170213
4,445.0,0.0,0.0,94.85848096433246,0.4877148983688706,Tires,Trucks,4.319148936170213
4,463.0,0.0,0.0,89.0509835135745,0.6431690478348185,Brakes,Trucks,4.319148936170213
4,473.0,0.0,0.0,95.69758986166892,0.4259707496107379,Tires,Trucks,4.319148936170213
4,495.0,0.0,0.0,95.91290777836778,0.6133163968763826,Brakes,Trucks,4.319148936170213
4,499.0,0.0,0.0,98.9414966189523,0.5599329673706972,Tires,Trucks,4.319148936170213
4,520.0,0.0,1.0,30.150713113528933,0.6463222463902379,Tires,Trucks,4.319148936170213
4,535.0,0.0,0.0,99.71365473514535,0.7824538617332768,Tires,Trucks,4.319148936170213
4,580.0,0.0,0.0,112.04772263856316,0.5958831921518927,Tires,Trucks,4.319148936170213
4,597.0,0.0,0.0,102.46752409709472,0.5899827218063819,Brakes,Trucks,4.319148936170213
4,623.0,0.0,0.0,89.28704545406785,0.5025746356474381,Tires,Trucks,4.319148936170213
4,688.0,0.0,0.0,115.2687608400764,0.4325073897828556,Tires,Trucks,4.319148936170213
4,720.0,0.0,0.0,98.91503774218404,0.6756285307646389,Tires,Trucks,4.319148936170213
4,738.0,0.0,0.0,98.505321997479,0.7124237949977781,Brakes,Trucks,4.319148936170213
4,798.0,0.0,0.0,90.72806801217932,0.6284668841972773,Tires,Trucks,4.319148936170213
4,836.0,0.0,1.0,26.09861193916296,0.5826358823668734,Tires,Trucks,4.319148936170213
4,854.0,0.0,0.0,105.38061171687654,0.7809395665288716,Brakes,Trucks,4.319148936170213
4,870.0,0.0,0.0,100.05364125106742,0.8217422881061325,Tires,Trucks,4.319148936170213
4,918.0,0.0,0.0,112.32299189919289,0.5089723636704651,Tires,Trucks,4.319148936170213
4,942.0,0.0,0.0,98.67510112163674,0.6237692955582209,Brakes,Trucks,4.319148936170213
4,950.0,0.0,0.0,98.93185466940687,0.685807168295632,Tires,Trucks,4.319148936170213
4,985.0,0.0,0.0,91.79816110630004,0.6089074718420805,Brakes,Trucks,4.319148936170213
5,24.0,2.0,1.0,27.690493026278755,0.7728729506616829,Tires,Trucks,7.928571428571429
5,59.0,2.0,1.0,25.9638476103644,0.6470358266715047,Brakes,Trucks,7.928571428571429
5,74.0,2.0,0.0,97.77855154446544,0.6751675581228239,Tires,Trucks,7.928571428571429
5,108.0,2.0,0.0,92.72613596704616,0.6876420677707411,Brakes,Trucks,7.928571428571429
5,135.0,2.0,0.0,84.62885818174945,0.7833832264240156,Tires,Trucks,7.928571428571429
5,160.0,2.0,1.0,30.489339315850348,0.7974567302280398,Tires,Trucks,7.928571428571429
5,220.0,2.0,0.0,93.42888479023156,0.6281754319968812,Brakes,Trucks,7.928571428571429
5,231.0,2.0,0.0,103.74682293559994,0.4725478171034701,Tires,Trucks,7.928571428571429
5,258.0,2.0,0.0,101.51735863421604,0.6837311677433338,Tires,Trucks,7.928571428571429
5,268.0,2.0,0.0,95.92716989833995,0.5424385028668199,Tires,Trucks,7.928571428571429
5,273.0,2.0,0.0,98.31353018280576,0.7205706185290761,Brakes,Trucks,7.928571428571429
5,296.0,2.0,1.0,38.37507967459599,0.5294398196662145,Tires,Trucks,7.928571428571429
5,332.0,2.0,0.0,98.10853841002664,0.7466365161299122,Tires,Trucks,7.928571428571429
5,357.0,2.0,0.0,91.0358390496327,0.800594682593497,Tires,Trucks,7.928571428571429
5,366.0,2.0,0.0,92.80631840653513,0.5433955907201031,Brakes,Trucks,7.928571428571429
5,390.0,2.0,0.0,101.167937816616,0.6134210501323794,Tires,Trucks,7.928571428571429
5,419.0,2.0,0.0,94.83679603315412,0.6942211974041426,Tires,Trucks,7.928571428571429
5,428.0,2.0,0.0,105.09122937210218,0.6780162916476534,Tires,Trucks,7.928571428571429
5,429.0,2.0,0.0,100.04062171744108,0.5796879180535831,Brakes,Trucks,7.928571428571429
5,464.0,2.0,0.0,100.44870901681092,0.7062650774239921,Tires,Trucks,7.928571428571429
5,472.0,2.0,0.0,111.35541855891282,0.6063305976503357,Tires,Trucks,7.928571428571429
5,484.0,2.0,0.0,99.30016441216512,0.7809316297917057,Tires,Trucks,7.928571428571429
5,492.0,2.0,0.0,112.65084691871846,0.5756449375566486,Brakes,Trucks,7.928571428571429
5,532.0,2.0,0.0,106.158225105094,0.82180089366576,Tires,Trucks,7.928571428571429
5,566.0,2.0,0.0,102.17558875011792,0.6930795762936522,Brakes,Trucks,7.928571428571429
5,593.0,2.0,0.0,102.7134045144884,0.7370834612034799,Tires,Trucks,7.928571428571429
5,649.0,2.0,1.0,25.37216248067432,0.6009278360535282,Tires,Trucks,7.928571428571429
5,710.0,2.0,0.0,97.11687398914243,0.8882626341329607,Brakes,Trucks,7.928571428571429
5,723.0,2.0,0.0,95.66036316714096,0.7676238110884267,Tires,Trucks,7.928571428571429
5,750.0,2.0,0.0,85.30452053539689,0.5779416296968698,Brakes,Trucks,7.928571428571429
5,780.0,2.0,0.0,107.8804137036192,0.8442513896401198,Tires,Trucks,7.928571428571429
5,803.0,2.0,1.0,31.827093686516758,0.6300676357113962,Tires,Trucks,7.928571428571429
5,850.0,2.0,0.0,107.71831066712836,0.7475010801281251,Brakes,Trucks,7.928571428571429
5,863.0,2.0,0.0,105.3249748066941,0.7652124650469571,Tires,Trucks,7.928571428571429
5,903.0,2.0,1.0,25.1831550316308,0.8605811751322633,Tires,Trucks,7.928571428571429
5,919.0,2.0,0.0,88.08865725030311,0.6612006123989135,Tires,Trucks,7.928571428571429
5,971.0,2.0,0.0,90.19281495605388,0.7711498501714306,Brakes,Trucks,7.928571428571429
5,991.0,2.0,0.0,104.2053360121107,0.8135661986872689,Tires,Trucks,7.928571428571429
6,22.0,3.0,0.0,109.38320953750046,0.8324900779272231,Tires,Trucks,3.8780487804878048
6,81.0,3.0,0.0,107.08236870945048,0.7871366427332258,Brakes,Trucks,3.8780487804878048
6,82.0,3.0,0.0,106.92154926671816,0.6146441969611149,Tires,Trucks,3.8780487804878048
6,99.0,3.0,0.0,97.29017510608628,0.8174200415918714,Tires,Trucks,3.8780487804878048
6,121.0,3.0,0.0,89.70388155156384,0.5525403199467136,Tires,Trucks,3.8780487804878048
6,127.0,3.0,0.0,103.61432152541104,0.6530980585316595,Brakes,Trucks,3.8780487804878048
6,154.0,3.0,0.0,111.1917551010676,0.7238857554427396,Brakes,Trucks,3.8780487804878048
6,180.0,3.0,0.0,100.79910587036522,0.5432232917397671,Tires,Trucks,3.8780487804878048
6,182.0,3.0,0.0,118.36282225653326,0.7342948578994047,Brakes,Trucks,3.8780487804878048
6,222.0,3.0,0.0,102.8808729817078,0.6196270866910449,Brakes,Trucks,3.8780487804878048
6,238.0,3.0,1.0,23.70185656943024,0.6993986821059689,Tires,Trucks,3.8780487804878048
6,243.0,3.0,1.0,28.718741560935143,0.5622993052058682,Tires,Trucks,3.8780487804878048
6,275.0,3.0,0.0,86.71282813651666,0.6487960406836671,Brakes,Trucks,3.8780487804878048
6,280.0,3.0,0.0,96.4396518950362,0.6392451331823957,Tires,Trucks,3.8780487804878048
6,317.0,3.0,1.0,31.52942991302475,0.6024294181727435,Tires,Trucks,3.8780487804878048
6,334.0,3.0,1.0,34.69092864940308,0.7049468935105825,Tires,Trucks,3.8780487804878048
6,343.0,3.0,0.0,96.98083148244515,0.596170488812048,Tires,Trucks,3.8780487804878048
6,348.0,3.0,0.0,91.26943843272062,0.7323117283807719,Tires,Trucks,3.8780487804878048
6,368.0,3.0,1.0,26.950552145989636,0.5887719278105044,Tires,Trucks,3.8780487804878048
6,401.0,3.0,0.0,107.843207725192,0.6623950871368183,Brakes,Trucks,3.8780487804878048
6,405.0,3.0,0.0,87.46936208629522,0.7477312729502013,Tires,Trucks,3.8780487804878048
6,463.0,3.0,1.0,35.91505030722177,0.6007969780022542,Tires,Trucks,3.8780487804878048
6,482.0,3.0,0.0,98.05410249907295,0.4938520460513581,Tires,Trucks,3.8780487804878048
6,509.0,3.0,0.0,90.70072713518796,0.6357243709761378,Brakes,Trucks,3.8780487804878048
6,511.0,3.0,0.0,105.43140457098905,0.6946140145612323,Tires,Trucks,3.8780487804878048
6,535.0,3.0,1.0,34.560825865973804,0.7423558656297149,Brakes,Trucks,3.8780487804878048
6,545.0,3.0,0.0,111.04274684022752,0.5976439151691615,Tires,Trucks,3.8780487804878048
6,557.0,3.0,1.0,31.820951498725684,0.6703539467065772,Tires,Trucks,3.8780487804878048
6,592.0,3.0,0.0,110.99261052861652,0.6637220944656714,Brakes,Trucks,3.8780487804878048
6,612.0,3.0,0.0,99.12625198715024,0.7054665924131323,Tires,Trucks,3.8780487804878048
6,643.0,3.0,0.0,95.68796561127746,0.7968088108142969,Tires,Trucks,3.8780487804878048
6,721.0,3.0,1.0,33.079291581299714,0.5132430427493397,Tires,Trucks,3.8780487804878048
6,754.0,3.0,0.0,99.86943108393125,0.5497428730414405,Tires,Trucks,3.8780487804878048
6,765.0,3.0,0.0,104.62069547326166,0.6887256071641389,Brakes,Trucks,3.8780487804878048
6,817.0,3.0,0.0,93.16328396377168,0.6810125967761574,Tires,Trucks,3.8780487804878048
6,871.0,3.0,0.0,90.93262917461594,0.6519635025012454,Tires,Trucks,3.8780487804878048
6,886.0,3.0,0.0,93.70320407715074,0.646868025416439,Brakes,Trucks,3.8780487804878048
6,926.0,3.0,0.0,94.99498405336242,0.5038136434536633,Tires,Trucks,3.8780487804878048
6,937.0,3.0,0.0,97.81694503595482,0.4566511036694583,Brakes,Trucks,3.8780487804878048
6,951.0,3.0,1.0,26.36479742165901,0.8031463681117508,Tires,Trucks,3.8780487804878048
6,971.0,3.0,0.0,114.02142933332416,0.7284153743163385,Tires,Trucks,3.8780487804878048
6,998.0,3.0,0.0,109.57866067172662,0.5305141677920564,Tires,Trucks,3.8780487804878048
7,26.0,2.0,0.0,100.13472603050096,0.7337819347302561,Tires,Trucks,10.363636363636363
7,64.0,2.0,0.0,109.33518811748242,0.5681641055983329,Tires,Trucks,10.363636363636363
7,119.0,2.0,0.0,107.14325829945837,0.5893898374347809,Tires,Trucks,10.363636363636363
7,125.0,2.0,0.0,113.95633471669798,0.6086278017117761,Brakes,Trucks,10.363636363636363
7,143.0,2.0,0.0,112.34636528281852,0.5398915119553469,Tires,Trucks,10.363636363636363
7,173.0,2.0,0.0,101.57857409424687,0.6145639753415639,Tires,Trucks,10.363636363636363
7,181.0,2.0,0.0,104.82048938062974,0.5598522264757315,Brakes,Trucks,10.363636363636363
7,192.0,2.0,0.0,87.17729145837328,0.508046881400653,Tires,Trucks,10.363636363636363
7,222.0,2.0,0.0,91.65681693482284,0.6860725084859887,Tires,Trucks,10.363636363636363
7,237.0,2.0,0.0,90.9636785178488,0.6377729813664516,Tires,Trucks,10.363636363636363
7,266.0,2.0,0.0,105.77993545159802,0.701941338411497,Tires,Trucks,10.363636363636363
7,291.0,2.0,0.0,96.81547327835668,0.5390642984491566,Brakes,Trucks,10.363636363636363
7,294.0,2.0,1.0,32.20453880822283,0.6121210925318441,Tires,Trucks,10.363636363636363
7,308.0,2.0,0.0,89.44788268875979,0.8086612555022997,Tires,Trucks,10.363636363636363
7,344.0,2.0,0.0,99.4451970648076,0.6104251015687894,Tires,Trucks,10.363636363636363
7,397.0,2.0,0.0,96.15055339414111,0.601900255668092,Tires,Trucks,10.363636363636363
7,467.0,2.0,0.0,91.26638351248822,0.8615833470337251,Tires,Trucks,10.363636363636363
7,479.0,2.0,0.0,105.18859875781456,0.611825537987574,Brakes,Trucks,10.363636363636363
7,487.0,2.0,0.0,89.37644520796452,0.6636933382272611,Tires,Trucks,10.363636363636363
7,513.0,2.0,0.0,107.58772385528876,0.6138611234805197,Tires,Trucks,10.363636363636363
7,535.0,2.0,0.0,108.8884603670025,0.6094918602634644,Tires,Trucks,10.363636363636363
7,544.0,2.0,0.0,98.16245357513256,0.5903774480934839,Brakes,Trucks,10.363636363636363
7,581.0,2.0,0.0,92.86305398624516,0.6842528717614874,Tires,Trucks,10.363636363636363
7,633.0,2.0,0.0,105.70456756606428,0.4913173323588165,Tires,Trucks,10.363636363636363
7,672.0,2.0,0.0,100.2136080440516,0.6845193994602041,Brakes,Trucks,10.363636363636363
7,697.0,2.0,0.0,110.7646503071052,0.7749814819525043,Brakes,Trucks,10.363636363636363
7,709.0,2.0,0.0,102.70668590156644,0.5836432465617027,Tires,Trucks,10.363636363636363
7,719.0,2.0,0.0,93.34502696461004,0.6484183230216983,Brakes,Trucks,10.363636363636363
7,747.0,2.0,0.0,104.22162611404129,0.6827057323981611,Tires,Trucks,10.363636363636363
7,749.0,2.0,0.0,95.59556642991564,0.5535794909488899,Brakes,Trucks,10.363636363636363
7,774.0,2.0,0.0,107.7046871711254,0.6876502731174564,Tires,Trucks,10.363636363636363
7,810.0,2.0,1.0,26.564956982590903,0.4620193422859395,Tires,Trucks,10.363636363636363
7,844.0,2.0,0.0,97.84560419783892,0.6321141166346609,Tires,Trucks,10.363636363636363
7,846.0,2.0,0.0,90.07614944331876,0.5728037732448403,Brakes,Trucks,10.363636363636363
7,856.0,2.0,0.0,110.66794827324776,0.4459535042384166,Tires,Trucks,10.363636363636363
7,894.0,2.0,0.0,106.39384978161152,0.6509504700347735,Tires,Trucks,10.363636363636363
7,924.0,2.0,0.0,99.55369497314013,0.5042668004020838,Tires,Trucks,10.363636363636363
7,943.0,2.0,0.0,107.95855462253422,0.6220854683837181,Tires,Trucks,10.363636363636363
7,979.0,2.0,0.0,92.76325701504832,0.580059129708526,Tires,Trucks,10.363636363636363
8,42.0,2.0,0.0,93.5556265744428,0.5944004798474026,Tires,Trucks,4.128205128205129
8,51.0,2.0,1.0,26.8445902045504,0.5893144409615776,Brakes,Trucks,4.128205128205129
8,91.0,2.0,0.0,108.33426394529326,0.5614257481805587,Tires,Trucks,4.128205128205129
8,132.0,2.0,0.0,103.88746996139606,0.5017446286604159,Tires,Trucks,4.128205128205129
8,138.0,2.0,0.0,99.71900754155769,0.4011628224661643,Brakes,Trucks,4.128205128205129
8,189.0,2.0,0.0,92.1489651873102,0.4986359768059069,Tires,Trucks,4.128205128205129
8,203.0,2.0,0.0,91.49818378786944,0.650342788876364,Tires,Trucks,4.128205128205129
8,232.0,2.0,0.0,99.5338653520262,0.802353641252644,Tires,Trucks,4.128205128205129
8,233.0,2.0,0.0,86.05974005609671,0.5296799774944919,Brakes,Trucks,4.128205128205129
8,256.0,2.0,0.0,95.18544807248864,0.5907727755643688,Tires,Trucks,4.128205128205129
8,273.0,2.0,0.0,111.83287238530812,0.7612750025089429,Brakes,Trucks,4.128205128205129
8,275.0,2.0,1.0,31.248646272378156,0.7205662519292254,Tires,Trucks,4.128205128205129
8,308.0,2.0,0.0,106.48005273840356,0.6564458305218939,Tires,Trucks,4.128205128205129
8,313.0,2.0,0.0,98.88261645469244,0.4857917272481986,Brakes,Trucks,4.128205128205129
8,346.0,2.0,1.0,33.58266060759675,0.3874945815720302,Brakes,Trucks,4.128205128205129
8,369.0,2.0,0.0,102.74296884217586,0.5200754015299003,Tires,Trucks,4.128205128205129
